time
2026-02-16 20:42:33.471829
2026-02-16 20:42:33.602611
2026-02-16 20:42:33.722161
2026-02-16 20:42:33.844817
2026-02-16 20:42:33.990738
2026-02-16 20:42:34.114848
2026-02-16 20:42:34.243411
2026-02-16 20:42:34.361626
2026-02-16 20:42:34.489987
2026-02-16 20:42:34.612608
2026-02-16 20:42:34.730946
2026-02-16 20:42:34.848725
2026-02-16 20:42:34.968651
2026-02-16 20:42:35.097113
2026-02-16 20:42:35.215894
2026-02-16 20:42:35.336340
2026-02-16 20:42:35.446864
2026-02-16 20:42:35.565946
2026-02-16 20:42:35.689062
2026-02-16 20:42:35.816566
2026-02-16 20:42:35.940066
2026-02-16 20:42:36.065113
2026-02-16 20:42:36.187163
2026-02-16 20:42:36.499611
2026-02-16 20:42:36.659328
2026-02-16 20:42:36.822762
2026-02-16 20:42:36.975693
2026-02-16 20:42:37.117737
2026-02-16 20:42:37.281256
2026-02-16 20:42:37.426754
2026-02-16 20:42:37.573051
2026-02-16 20:42:37.717926
2026-02-16 20:42:37.868144
2026-02-16 20:42:38.020893
2026-02-16 20:42:38.167452
2026-02-16 20:42:38.320274
2026-02-16 20:42:38.469082
2026-02-16 20:42:38.618941
2026-02-16 20:42:38.774154
2026-02-16 20:42:38.931780
2026-02-16 20:42:39.063910
2026-02-16 20:42:39.213109
2026-02-16 20:42:39.362605
2026-02-16 20:42:39.502468
2026-02-16 20:42:39.657483
2026-02-16 20:42:39.791575
2026-02-16 20:42:39.935245
2026-02-16 20:42:40.087002
2026-02-16 20:42:40.266575
2026-02-16 20:42:40.403779
2026-02-16 20:42:40.543636
2026-02-16 20:42:40.684868
2026-02-16 20:42:40.840846
2026-02-16 20:42:40.996215
2026-02-16 20:42:41.140294
2026-02-16 20:42:41.292182
2026-02-16 20:42:41.472080
2026-02-16 20:42:41.608270
2026-02-16 20:42:41.753022
2026-02-16 20:42:41.898632
2026-02-16 20:42:42.059386
2026-02-16 20:42:42.205606
2026-02-16 20:42:42.344278
2026-02-16 20:42:42.486892
2026-02-16 20:42:42.625581
2026-02-16 20:42:42.767976
2026-02-16 20:42:42.909841
2026-02-16 20:42:43.052294
2026-02-16 20:42:43.188512
2026-02-16 20:42:43.320846
2026-02-16 20:42:43.494171
2026-02-16 20:42:43.664268
2026-02-16 20:42:43.813490
2026-02-16 20:42:43.991044
2026-02-16 20:42:44.154249
2026-02-16 20:42:44.309245
2026-02-16 20:42:44.477309
2026-02-16 20:42:44.704380
2026-02-16 20:42:44.855169
2026-02-16 20:42:45.007747
2026-02-16 20:42:45.154090
2026-02-16 20:42:45.301290
2026-02-16 20:42:45.462632
2026-02-16 20:42:45.605920
2026-02-16 20:42:45.750766
2026-02-16 20:42:45.899995
2026-02-16 20:42:46.069805
2026-02-16 20:42:46.235199
2026-02-16 20:42:46.374856
2026-02-16 20:42:46.519016
2026-02-16 20:42:46.645959
2026-02-16 20:42:46.798763
2026-02-16 20:42:46.944582
2026-02-16 20:42:47.247396
2026-02-16 20:42:47.708515
2026-02-16 20:42:47.878684
2026-02-16 20:42:48.017413
2026-02-16 20:42:48.165671
2026-02-16 20:42:48.324453
2026-02-16 20:42:48.464077
2026-02-16 20:42:48.602733
2026-02-16 20:42:48.752872
2026-02-16 20:42:48.885185
2026-02-16 20:42:49.044722
2026-02-16 20:42:49.197041
2026-02-16 20:42:49.333159
2026-02-16 20:42:49.471747
2026-02-16 20:42:49.622440
2026-02-16 20:42:49.771944
2026-02-16 20:42:49.908420
2026-02-16 20:42:50.084056
2026-02-16 20:42:50.226499
2026-02-16 20:42:50.365014
2026-02-16 20:42:50.505253
2026-02-16 20:42:50.646734
2026-02-16 20:42:50.786224
2026-02-16 20:42:50.933643
2026-02-16 20:42:51.062627
2026-02-16 20:42:51.221181
2026-02-16 20:42:51.366362
2026-02-16 20:42:51.508817
2026-02-16 20:42:51.651039
2026-02-16 20:42:51.805542
2026-02-16 20:42:51.953682
2026-02-16 20:42:52.097438
2026-02-16 20:42:52.242388
2026-02-16 20:42:52.394354
2026-02-16 20:42:52.531578
2026-02-16 20:42:52.669618
2026-02-16 20:42:52.814935
2026-02-16 20:42:52.969252
2026-02-16 20:42:53.122530
2026-02-16 20:42:53.428115
2026-02-16 20:42:53.577613
2026-02-16 20:42:53.726356
2026-02-16 20:42:53.880152
2026-02-16 20:42:54.018573
2026-02-16 20:42:54.163457
2026-02-16 20:42:54.320767
2026-02-16 20:42:54.481231
2026-02-16 20:42:54.625313
2026-02-16 20:42:54.769301
2026-02-16 20:42:54.905949
2026-02-16 20:42:55.049387
2026-02-16 20:42:55.199725
2026-02-16 20:42:55.338408
2026-02-16 20:42:55.506225
2026-02-16 20:42:55.651399
2026-02-16 20:42:55.828062
2026-02-16 20:43:00.361845
2026-02-16 20:43:00.548934
2026-02-16 20:43:00.728983
2026-02-16 20:43:00.919715
2026-02-16 20:43:01.102046
2026-02-16 20:43:01.268470
2026-02-16 20:43:01.436173
2026-02-16 20:43:01.610184
2026-02-16 20:43:01.789913
2026-02-16 20:43:02.000497
2026-02-16 20:43:02.115097
2026-02-16 20:43:02.219725
2026-02-16 20:43:02.328362
2026-02-16 20:43:02.430422
2026-02-16 20:43:02.543794
2026-02-16 20:43:02.652002
2026-02-16 20:43:02.765331
2026-02-16 20:43:02.874398
2026-02-16 20:43:02.983364
2026-02-16 20:43:03.092620
2026-02-16 20:43:03.201671
2026-02-16 20:43:03.294914
2026-02-16 20:43:03.410623
2026-02-16 20:43:03.519354
2026-02-16 20:43:03.619611
2026-02-16 20:43:03.716305
2026-02-16 20:43:03.828800
2026-02-16 20:43:03.938912
2026-02-16 20:43:04.049689
2026-02-16 20:43:04.160131
2026-02-16 20:43:04.279809
2026-02-16 20:43:04.384004
2026-02-16 20:43:04.485794
2026-02-16 20:43:04.587633
2026-02-16 20:43:04.688591
2026-02-16 20:43:04.788742
2026-02-16 20:43:04.889203
2026-02-16 20:43:04.988943
2026-02-16 20:43:05.105401
2026-02-16 20:43:05.212063
2026-02-16 20:43:05.320561
2026-02-16 20:43:05.426546
2026-02-16 20:43:05.535709
2026-02-16 20:43:05.640576
2026-02-16 20:43:05.737968
2026-02-16 20:43:05.848690
2026-02-16 20:43:05.957195
2026-02-16 20:43:06.174322
2026-02-16 20:43:06.269933
2026-02-16 20:43:06.367099
2026-02-16 20:43:06.459059
2026-02-16 20:43:06.546843
2026-02-16 20:43:06.643792
2026-02-16 20:43:06.737987
2026-02-16 20:43:06.836717
2026-02-16 20:43:06.928334
2026-02-16 20:43:07.026998
2026-02-16 20:43:07.114404
2026-02-16 20:43:07.211912
2026-02-16 20:43:07.551838
2026-02-16 20:43:07.685512
2026-02-16 20:43:07.782962
2026-02-16 20:43:07.886243
2026-02-16 20:43:07.978687
2026-02-16 20:43:08.072979
2026-02-16 20:43:08.166144
2026-02-16 20:43:08.264618
2026-02-16 20:43:08.369106
2026-02-16 20:43:08.462464
2026-02-16 20:43:08.562948
2026-02-16 20:43:08.654687
2026-02-16 20:43:08.746611
2026-02-16 20:43:08.841
2026-02-16 20:43:08.932235
2026-02-16 20:43:09.030886
2026-02-16 20:43:09.121420
2026-02-16 20:43:09.343825
2026-02-16 20:43:09.439282
2026-02-16 20:43:09.527318
2026-02-16 20:43:09.625562
2026-02-16 20:43:09.719355
2026-02-16 20:43:09.812406
2026-02-16 20:43:09.905612
2026-02-20 20:12:44.316690
2026-02-20 20:12:44.474146
2026-02-20 20:12:44.589878
2026-02-20 20:12:44.696777
2026-02-20 20:12:44.803315
2026-02-20 20:12:44.914607
2026-02-20 20:12:45.024552
2026-02-20 20:12:45.139878
2026-02-20 20:12:45.244926
2026-02-20 20:12:45.359411
2026-02-20 20:12:45.461784
2026-02-20 20:12:45.579104
2026-02-20 20:12:45.681707
2026-02-20 20:12:45.794313
2026-02-20 20:12:45.907497
2026-02-20 20:12:46.012946
2026-02-20 20:12:46.133833
2026-02-20 20:12:46.279064
2026-02-20 20:12:46.400793
2026-02-20 20:12:46.522321
2026-02-20 20:12:46.624850
2026-02-20 20:12:46.731009
2026-02-20 20:12:46.843967
2026-02-20 20:12:46.951368
2026-02-20 20:12:47.066361
2026-02-20 20:12:47.176469
2026-02-20 20:12:47.289695
2026-02-20 20:12:47.396520
2026-02-20 20:12:47.509265
2026-02-20 20:12:47.619486
2026-02-20 20:12:47.731515
2026-02-20 20:12:47.835408
2026-02-20 20:12:47.958375
2026-02-20 20:12:48.079128
2026-02-20 20:12:48.208397
2026-02-20 20:12:48.333715
2026-02-20 20:12:48.462047
2026-02-20 20:12:48.585180
2026-02-20 20:12:48.708756
2026-02-20 20:12:48.819611
2026-02-20 20:12:48.938291
2026-02-20 20:12:49.058203
2026-02-20 20:12:49.171527
2026-02-20 20:12:49.307
2026-02-20 20:12:49.427358
2026-02-20 20:12:49.536593
2026-02-20 20:12:49.643679
2026-02-20 20:12:49.766853
2026-02-20 20:12:49.878210
2026-02-20 20:12:50.000249
2026-02-20 20:12:50.109852
2026-02-20 20:12:50.227478
2026-02-20 20:12:56.530558
2026-02-20 20:12:56.627804
2026-02-20 20:12:56.737738
2026-02-20 20:12:56.851468
2026-02-20 20:12:56.961264
2026-02-20 20:12:57.076292
2026-02-20 20:12:57.187667
2026-02-20 20:12:57.295854
2026-02-20 20:12:57.400910
2026-02-20 20:12:57.506719
2026-02-20 20:12:57.618770
2026-02-20 20:12:57.744048
2026-02-20 20:12:57.879843
2026-02-20 20:12:57.996034
2026-02-20 20:12:58.103865
2026-02-20 20:12:58.208886
2026-02-20 20:12:58.319492
2026-02-20 20:12:58.433662
2026-02-20 20:12:58.542109
2026-02-20 20:12:58.652434
2026-02-20 20:12:58.760323
2026-02-20 20:12:58.877979
2026-02-20 20:12:58.984178
2026-02-20 20:12:59.093004
2026-02-20 20:12:59.198040
2026-02-20 20:12:59.300473
2026-02-20 20:12:59.399719
2026-02-20 20:12:59.512729
2026-02-20 20:12:59.618569
2026-02-20 20:12:59.735998
2026-02-20 20:12:59.837239
2026-02-20 20:12:59.941672
2026-02-20 20:13:00.061820
2026-02-20 20:13:00.170346
2026-02-20 20:13:00.274190
2026-02-20 20:13:00.386189
2026-02-20 20:13:00.494099
2026-02-20 20:13:00.608211
2026-02-20 20:13:00.707212
2026-02-20 20:13:00.823743
2026-02-20 20:13:00.931175
2026-02-20 20:13:01.040100
2026-02-20 20:13:01.154001
2026-02-20 20:13:01.262721
2026-02-20 20:13:01.371060
2026-02-20 20:13:01.477932
2026-02-20 20:13:01.592827
2026-02-20 20:13:01.697566
2026-02-20 20:13:01.811586
2026-02-20 20:13:01.920882
2026-02-20 20:13:02.031060
2026-02-20 20:13:02.141031
2026-02-20 20:13:02.250606
2026-02-20 20:13:02.356224
2026-02-20 20:13:02.467058
2026-02-20 20:13:02.577968
2026-02-20 20:13:02.684833
2026-02-20 20:13:02.796659
2026-02-20 20:13:02.907380
2026-02-20 20:13:03.015726
2026-02-20 20:13:03.130495
2026-02-20 20:13:03.235420
2026-02-20 20:13:03.345517
2026-02-20 20:13:03.456400
2026-02-20 20:13:03.568315
2026-02-20 20:13:03.671623
2026-02-20 20:13:03.784823
2026-02-20 20:13:03.891453
2026-02-20 20:13:04.017549
2026-02-20 20:13:04.138732
2026-02-20 20:13:04.249671
2026-02-20 20:13:04.354196
2026-02-20 20:13:04.466028
2026-02-20 20:13:04.580475
2026-02-20 20:13:04.696069
2026-02-20 20:13:04.797635
2026-02-20 20:13:04.903166
2026-02-20 20:13:05.010195
2026-02-20 20:13:05.120387
2026-02-20 20:13:05.227677
2026-02-20 20:13:05.333313
2026-02-20 20:13:05.450843
2026-02-20 20:13:05.556227
2026-02-20 20:13:05.664230
2026-02-20 20:13:05.772582
2026-02-20 20:13:05.881679
2026-02-20 20:13:05.989260
2026-02-20 20:13:06.100128
2026-02-20 20:13:06.211417
2026-02-20 20:13:06.336417
2026-02-20 20:13:06.474169
2026-02-20 20:13:06.596381
2026-02-20 20:13:06.715871
2026-02-20 20:13:06.813328
2026-02-20 20:13:06.922354
2026-02-20 20:13:07.038017
2026-02-20 20:13:07.146385
2026-02-20 20:13:07.253212
2026-02-20 20:13:07.364106
2026-02-20 20:13:07.480132
2026-02-20 20:13:07.596989
2026-02-20 20:13:07.699512
2026-02-20 20:13:07.817093
2026-02-20 20:13:07.923904
2026-02-20 20:13:08.029774
2026-02-20 20:13:08.140874
2026-02-20 20:13:08.244703
2026-02-20 20:13:08.349159
2026-02-20 20:13:08.464588
2026-02-20 20:13:08.566271
2026-02-20 20:13:08.682920
2026-02-20 20:13:08.795346
2026-02-20 20:13:08.902637
2026-02-20 20:13:09.013366
2026-02-20 20:13:09.122499
2026-02-20 20:13:09.234662
2026-02-20 20:13:09.343974
2026-02-20 20:13:09.453465
2026-02-20 20:13:09.554787
2026-02-20 20:13:09.673127
2026-02-20 20:13:09.802408
2026-02-20 20:13:09.923102
2026-02-20 20:13:10.034810
2026-02-20 20:13:10.151658
2026-02-20 20:13:10.291956
2026-02-20 20:13:10.431208
2026-02-20 20:13:10.557321
2026-02-20 20:13:10.678422
2026-02-20 20:13:10.792121
2026-02-20 20:13:10.913807
2026-02-20 20:13:11.019018
2026-02-20 20:13:11.130298
2026-02-20 20:13:11.235518
2026-02-20 20:13:11.347592
2026-02-20 20:13:11.454596
2026-02-20 20:13:11.576902
2026-02-20 20:13:11.746298
2026-02-20 20:13:11.865431
2026-02-20 20:13:11.989857
2026-02-20 20:13:12.103594
2026-02-20 20:13:12.359056
2026-02-20 20:13:12.711236
2026-02-20 20:13:12.815340
2026-02-20 20:13:12.943471
2026-02-20 20:13:13.063628
2026-02-20 20:13:13.324465
2026-02-20 20:13:13.461177
2026-02-20 20:13:13.575534
2026-02-20 20:13:13.694347
2026-02-20 20:13:13.809702
2026-02-20 20:13:13.921120
2026-02-20 20:13:14.032597
2026-02-20 20:13:14.143231
2026-02-20 20:13:14.247692
2026-02-20 20:13:14.390077
2026-02-20 20:13:14.521294
2026-02-20 20:13:14.632999
2026-02-20 20:13:14.770857
2026-02-20 20:13:14.875788
2026-02-20 20:13:14.983393
2026-02-20 20:13:15.099279
2026-02-20 20:13:15.219182
2026-02-20 20:13:15.327682
2026-02-20 20:13:15.440096
2026-02-20 20:13:15.546653
2026-02-20 20:13:15.671135
2026-02-20 20:13:15.775689
2026-02-20 20:13:15.915006
2026-02-20 20:13:16.033573
2026-02-20 20:13:16.157681
2026-02-20 20:13:16.278930
2026-02-20 20:13:16.386224
2026-02-20 20:13:16.505665
2026-02-20 20:13:16.625131
2026-02-20 20:13:16.730628
2026-02-20 20:13:16.829220
2026-02-20 20:13:16.932270
2026-02-20 20:13:17.042283
2026-02-20 20:13:17.150723
2026-02-20 20:13:17.275868
2026-02-20 20:13:17.395389
2026-02-20 20:13:17.523468
2026-02-20 20:13:17.642226
2026-02-20 20:13:17.751684
2026-02-20 20:13:17.876487
2026-02-20 20:13:17.998144
2026-02-20 20:13:18.111485
2026-02-20 20:13:18.217121
2026-02-20 20:13:18.357202
2026-02-20 20:13:18.487644
2026-02-20 20:13:18.614673
2026-02-20 20:13:18.731591
2026-02-20 20:13:18.848704
2026-02-20 20:13:18.957468
2026-02-20 20:13:19.087587
2026-02-20 20:13:19.193794
2026-02-20 20:13:19.297464
2026-02-20 20:13:19.413033
2026-02-20 20:13:19.520498
2026-02-20 20:13:19.632293
2026-02-20 20:13:19.781671
2026-02-20 20:13:19.882939
2026-02-20 20:13:20.011420
2026-02-20 20:13:20.120572
2026-02-20 20:13:20.229616
2026-02-20 20:13:20.341056
2026-02-20 20:13:20.449979
2026-02-20 20:13:20.559361
2026-02-20 20:13:20.672042
2026-02-20 20:13:20.790268
2026-02-20 20:13:20.906108
2026-02-20 20:13:21.014633
2026-02-20 20:13:21.127505
2026-02-20 20:13:21.239448
2026-02-20 20:13:21.346940
2026-02-20 20:13:21.450217
2026-02-20 20:13:21.623502
2026-02-20 20:13:21.792764
2026-02-20 20:13:21.948523
2026-02-20 20:13:22.094602
2026-02-20 20:13:22.235989
2026-02-20 20:13:22.378905
2026-02-20 20:13:22.535091
2026-02-20 20:13:22.686538
2026-02-20 20:13:22.842722
2026-02-20 20:13:23.001950
2026-02-20 20:13:23.172800
2026-02-20 20:13:23.342169
2026-02-20 20:13:23.510607
2026-02-20 20:13:23.682919
2026-02-20 20:13:23.846764
2026-02-20 20:13:24.005694
2026-02-20 20:13:24.161940
2026-02-20 20:13:24.314845
2026-02-20 20:13:24.465713
2026-02-20 20:13:24.618652
2026-02-20 20:13:24.755578
2026-02-20 20:13:24.908376
2026-02-20 20:13:25.052971
2026-02-20 20:13:25.192831
2026-02-20 20:13:25.335784
2026-02-20 20:13:25.486298
2026-02-20 20:13:25.626417
2026-02-20 20:13:25.766975
2026-02-20 20:13:25.905046
2026-02-20 20:13:26.039913
2026-02-20 20:13:26.183913
2026-02-20 20:13:26.319572
2026-02-20 20:13:26.461064
2026-02-20 20:13:26.584815
2026-02-20 20:13:26.719355
2026-02-20 20:13:26.848184
2026-02-20 20:13:26.971385
2026-02-20 20:13:27.094916
2026-02-20 20:13:27.212806
2026-02-20 20:13:27.338746
2026-02-20 20:13:27.469036
2026-02-20 20:13:27.588125
2026-02-20 20:13:27.711929
2026-02-20 20:13:27.837654
2026-02-20 20:13:27.959
2026-02-20 20:13:28.088584
2026-02-20 20:13:28.209291
2026-02-20 20:13:28.319300
2026-02-20 20:13:28.444105
2026-02-20 20:13:28.569148
2026-02-20 20:13:28.694144
2026-02-20 20:13:28.820097
2026-02-20 20:13:28.944002
2026-02-20 20:13:29.080677
2026-02-20 20:13:29.195576
2026-02-20 20:13:29.320840
2026-02-20 20:13:29.446951
2026-02-20 20:13:29.567785
2026-02-20 20:13:29.670538
2026-02-20 20:13:29.782296
2026-02-20 20:13:29.891361
2026-02-20 20:13:29.997449
2026-02-20 20:13:30.109309
2026-02-20 20:13:30.218101
2026-02-20 20:13:30.326678
2026-02-20 20:13:30.441700
2026-02-20 20:13:30.569172
2026-02-20 20:13:30.696189
2026-02-20 20:13:30.820128
2026-02-20 20:13:30.920527
2026-02-20 20:13:31.033986
2026-02-20 20:13:31.152753
2026-02-20 20:13:31.274441
2026-02-20 20:13:31.381277
2026-02-20 20:13:31.494105
2026-02-20 20:13:31.605264
2026-02-20 20:13:31.721144
2026-02-20 20:13:31.838032
2026-02-20 20:13:31.946999
2026-02-20 20:13:32.062435
2026-02-20 20:13:32.187971
2026-02-20 20:13:32.328188
2026-02-20 20:13:32.465170
2026-02-20 20:13:32.586947
2026-02-20 20:13:32.701928
2026-02-20 20:13:32.808502
2026-02-20 20:13:32.921215
2026-02-20 20:13:33.025763
2026-02-20 20:13:33.136953
2026-02-20 20:13:33.244698
2026-02-20 20:13:33.356278
2026-02-20 20:13:33.493386
2026-02-20 20:13:33.611088
2026-02-20 20:13:33.721494
2026-02-20 20:13:33.829477
2026-02-20 20:13:33.936459
2026-02-20 20:13:34.044396
2026-02-20 20:13:34.156813
2026-02-20 20:13:34.267844
2026-02-20 20:13:34.371564
2026-02-20 20:13:34.481107
2026-02-20 20:13:34.592062
2026-02-20 20:13:34.702833
2026-02-20 20:13:34.813387
2026-02-20 20:13:34.919189
2026-02-20 20:13:35.029170
2026-02-20 20:13:35.146542
2026-02-20 20:13:35.252013
2026-02-20 20:13:35.365062
2026-02-20 20:13:35.469590
2026-02-20 20:13:35.580635
2026-02-20 20:13:35.691986
2026-02-20 20:13:35.806122
2026-02-20 20:13:35.931122
2026-02-20 20:13:36.051231
2026-02-20 20:13:36.158565
2026-02-20 20:13:36.272454
2026-02-20 20:13:36.396836
2026-02-20 20:13:36.505261
2026-02-20 20:13:36.613256
2026-02-20 20:13:36.724427
2026-02-20 20:13:36.838038
2026-02-20 20:13:36.963476
2026-02-20 20:13:37.075503
2026-02-20 20:13:37.192147
2026-02-20 20:13:37.308336
2026-02-20 20:13:37.419787
2026-02-20 20:13:37.539960
2026-02-20 20:13:37.652838
2026-02-20 20:13:37.760444
2026-02-20 20:13:37.873600
2026-02-20 20:13:37.982260
2026-02-20 20:13:38.089736
2026-02-20 20:13:38.203648
2026-02-20 20:13:38.315558
2026-02-20 20:13:38.421481
2026-02-20 20:13:38.541286
2026-02-20 20:13:38.652357
2026-02-20 20:13:38.760675
2026-02-20 20:13:38.875273
2026-02-20 20:13:38.985616
2026-02-20 20:13:39.091789
2026-02-20 20:13:39.203247
2026-02-20 20:13:39.313297
2026-02-20 20:13:39.424370
2026-02-20 20:13:39.525997
2026-02-20 20:13:39.639853
2026-02-20 20:13:39.758738
2026-02-20 20:13:39.885125
2026-02-20 20:13:40.006275
2026-02-20 20:13:40.129499
2026-02-20 20:13:40.239340
2026-02-20 20:13:40.347872
2026-02-20 20:13:40.461778
2026-02-20 20:13:40.580792
2026-02-20 20:13:40.695373
2026-02-20 20:13:40.816746
2026-02-20 20:13:40.926404
2026-02-20 20:13:41.038139
2026-02-20 20:13:41.146466
2026-02-20 20:13:41.266361
2026-02-20 20:13:41.376701
2026-02-20 20:13:41.479707
2026-02-20 20:13:41.809666
2026-02-20 20:13:41.891114
2026-02-20 20:13:41.984099
2026-02-20 20:13:42.077133
2026-02-20 20:13:42.163410
2026-02-20 20:13:42.246552
2026-02-20 20:13:42.329849
2026-02-20 20:13:42.408573
2026-02-20 20:13:42.489599
2026-02-20 20:13:42.572945
2026-02-20 20:13:42.666051
2026-02-20 20:13:42.746553
2026-02-20 20:13:42.826046
2026-02-20 20:13:42.905278
2026-02-20 20:13:42.990315
2026-02-20 20:13:43.073632
2026-02-20 20:13:43.153837
2026-02-20 20:13:43.235503
2026-02-20 20:13:43.314647
2026-02-20 20:13:43.400394
2026-02-20 20:13:43.492655
2026-02-20 20:13:43.584392
2026-02-20 20:13:43.663619
2026-02-20 20:13:43.741475
2026-02-20 20:13:43.820048
2026-02-20 20:13:43.903334
2026-02-20 20:13:43.992907
2026-02-20 20:13:44.076314
2026-02-20 20:13:44.171763
2026-02-20 20:13:44.251010
2026-02-20 20:13:44.332065
2026-02-20 20:13:44.421733
2026-02-20 20:13:44.495904
2026-02-20 20:13:44.577141
2026-02-20 20:13:44.654504
2026-02-20 20:13:44.736803
2026-02-20 20:13:44.812258
2026-02-20 20:13:44.892672
2026-02-20 20:13:44.973714
2026-02-20 20:13:45.063869
2026-02-20 20:13:45.146668
2026-02-20 20:13:45.240076
2026-02-20 20:13:45.321188
2026-02-20 20:13:45.401893
2026-02-20 20:13:45.492260
2026-02-20 20:13:45.573799
2026-02-20 20:13:45.652525
2026-02-20 20:13:45.745401
2026-02-20 20:13:45.840370
2026-02-20 20:13:45.929896
2026-02-20 20:13:46.013096
2026-02-20 20:13:46.105646
2026-02-20 20:13:46.188108
2026-02-20 20:13:46.265013
2026-02-20 20:13:46.346017
2026-02-20 20:13:46.438825
2026-02-20 20:13:46.529301
2026-02-20 20:13:46.608032
2026-02-20 20:13:46.686032
2026-02-20 20:13:46.759432
2026-02-20 20:13:46.844535
2026-02-20 20:13:46.934865
2026-02-20 20:13:47.012282
2026-02-20 20:13:47.093564
2026-02-20 20:13:47.188006
2026-02-20 20:13:47.278844
2026-02-20 20:13:47.361701
2026-02-20 20:13:47.454130
2026-02-20 20:13:47.549475
2026-02-20 20:13:47.642523
2026-02-20 20:13:47.739643
2026-02-20 20:13:47.827008
2026-02-20 20:13:47.904203
2026-02-20 20:13:47.984905
2026-02-20 20:13:48.063381
2026-02-20 20:13:48.143172
2026-02-20 20:13:48.235932
2026-02-20 20:13:48.311660
2026-02-20 20:13:48.398039
2026-02-20 20:13:48.484160
2026-02-20 20:13:48.578014
2026-02-20 20:13:48.671374
2026-02-20 20:13:48.767222
2026-02-20 20:13:48.863572
2026-02-20 20:13:48.952055
2026-02-20 20:13:49.046777
2026-02-20 20:13:49.140141
2026-02-20 20:13:49.232658
2026-02-20 20:13:49.312942
2026-02-20 20:13:49.400930
2026-02-20 20:13:49.493692
2026-02-20 20:13:49.586016
2026-02-20 20:13:49.664722
2026-02-20 20:13:49.746692
2026-02-20 20:13:49.826496
2026-02-20 20:13:49.923820
2026-02-20 20:13:50.016512
2026-02-20 20:13:50.113883
2026-02-20 20:13:50.207404
2026-02-20 20:13:50.304107
2026-02-20 20:13:50.395268
2026-02-20 20:13:50.507624
2026-02-20 20:13:50.599223
2026-02-20 20:13:50.689577
2026-02-20 20:13:50.782880
2026-02-20 20:13:50.875413
2026-02-20 20:13:50.964752
2026-02-20 20:13:51.052491
2026-02-20 20:13:51.147130
2026-02-20 20:13:51.250502
2026-02-20 20:13:51.354591
2026-02-20 20:13:51.460150
2026-02-20 20:13:51.557169
2026-02-20 20:13:51.656195
2026-02-20 20:13:51.767632
2026-02-20 20:13:51.865811
2026-02-20 20:13:51.959179
2026-02-20 20:13:52.056202
2026-02-20 20:13:52.148925
2026-02-20 20:13:52.240334
2026-02-20 20:13:52.332120
2026-02-20 20:13:52.435380
2026-02-20 20:13:52.538732
2026-02-20 20:13:52.635512
2026-02-20 20:13:52.728350
2026-02-20 20:13:52.823864
2026-02-20 20:13:52.920207
2026-02-20 20:13:53.029750
2026-02-20 20:13:53.136597
2026-02-20 20:13:53.237623
2026-02-20 20:13:53.343116
2026-02-20 20:13:53.442094
2026-02-20 20:13:53.540882
2026-02-20 20:13:53.643412
2026-02-20 20:13:53.745388
2026-02-20 20:13:53.845412
2026-02-20 20:13:53.946123
2026-02-20 20:13:54.050753
2026-02-20 20:13:54.142606
2026-02-20 20:13:54.247378
2026-02-20 20:13:54.359622
2026-02-20 20:13:54.456560
2026-02-20 20:13:54.550249
